0.2,10.979,4.85,4.4409e-16,-4.76,0,1
3.2,10.979,4.85,4.4409e-16,-4.76,-0.2,1
6.2,10.979,4.85,4.4409e-16,-4.76,-0.2,1
9.2,10.982,4.8348,0,-4.64,0.12,1
12.2,10.992,4.8203,0,-4.56,-0.12,1
15.2,10.992,4.8203,0,-4.76,-0.48,1
18.2,10.938,4.5473,0,-5.16,-0.36,1
21.2,10.938,4.5473,0,-5.16,-0.36,1
24.2,10.977,4.6011,0,-5.24,-0.2,1
27.2,10.977,4.6011,0,-5.24,-0.2,1
30.2,10.977,4.6011,0,-5.24,0.08,1
33.2,10.977,4.6011,0,-5.16,-0.2,1
36.2,10.977,4.6011,0,-5.16,-0.2,1
39.2,10.977,4.6011,0,-5.16,-0.04,1
42.2,10.915,4.481,0,-5.16,-0.04,1
45.2,10.871,4.7356,0,-5.24,-0.16,1
48.2,10.871,4.7356,0,-5.24,1.3878e-17,1
51.2,10.871,4.7356,0,-5.24,-0.2,1
54.2,10.871,4.7356,0,-5.24,-0.2,1
57.2,10.871,4.7356,0,-5.24,-0.2,1
60.2,10.871,4.7356,0,-5.24,-0.2,1
63.2,10.871,4.7356,0,-5.24,-0.2,1
66.2,10.871,4.7356,0,-5.24,-0.2,1
69.2,10.927,4.8306,0,-5.24,-0.04,1
72.2,10.927,4.8306,0,-5.24,0.04,1
75.2,10.927,4.8306,0,-5.24,0.04,1
78.2,10.927,4.8306,0,-5.24,0.04,1
81.2,10.927,4.8306,0,-5.24,0.04,1
84.2,10.927,4.8306,0,-5.24,0.04,1
87.2,10.927,4.8306,0,-5.24,0.04,1
90.2,10.927,4.8306,0,-5.24,0.32,1
93.2,10.927,4.8306,0,-5.24,0.24,1
96.2,10.927,4.8306,0,-5.24,-0.16,1
99.2,10.927,4.8306,0,-5.28,-0.12,1
102.2,10.927,4.8306,0,-5.28,-0.16,1
105.2,10.927,4.8306,0,-5.28,-0.16,1
108.2,10.927,4.8306,0,-5.28,0.68,1
111.2,10.927,4.8306,0,-5.12,0.48,1
114.2,10.927,4.8306,0,-5.12,0.04,1
117.2,10.927,4.8306,0,-5.12,0.44,1
120.2,10.927,4.8306,0,-5.12,0.48,1
123.2,10.927,4.8306,0,-5.12,0.52,1
126.2,10.927,4.8306,0,-5.12,0.52,1
129.2,10.941,4.7137,0,-5.12,0.48,1
132.2,11.124,4.6549,0,-4.56,0.12,1
135.2,11.115,4.5704,0,-4.76,0.28,1
138.2,11.115,4.5704,0,-4.76,0.08,1
141.2,11.115,4.5704,0,-4.84,-0.4,1
144.2,11.115,4.5704,0,-5.08,-0.24,1
147.2,11.115,4.5704,0,-5.08,-0.24,1
150.2,11.115,4.5704,0,-5.08,-0.24,1
153.2,11.115,4.5704,0,-5.08,-0.24,1
156.2,11.115,4.5704,0,-4.96,0.08,1
159.2,10.863,4.6191,0,-5.24,-0.12,1
162.2,10.863,4.6191,0,-5.24,0.2,1
165.2,10.863,4.6191,0,-5.24,0.16,1
168.2,10.863,4.6191,0,-5.24,0.16,1
171.2,10.863,4.6191,0,-4.88,0.04,1
174.2,10.863,4.6191,0,-5.12,-0.32,1
177.2,10.863,4.6191,0,-5.12,-0.48,1
180.2,10.863,4.6191,0,-5.12,-0.48,1
183.2,10.863,4.6191,0,-5.12,-0.36,1
186.2,10.863,4.6191,0,-5.12,0.08,1
189.2,10.863,4.6191,0,-5.12,-0.12,1
192.2,10.841,4.4402,0,-5.32,-0.12,1
195.2,11.014,4.1929,0,-5.6,0.68,1
198.2,10.794,4.3234,0,-5.4,0.36,1
201.2,10.93,4.4399,0,-5.28,0.28,1
204.2,10.955,4.8022,0,-5.28,0.08,1
207.2,10.923,4.9553,4.4409e-16,-5.48,0.16,1
210.2,10.923,4.9553,4.4409e-16,-5.56,0.2,1
213.2,11.024,5.0437,0,-5.4,0.12,1
216.2,11.024,5.0437,0,-5.4,0.12,1
219.2,11.143,4.9473,0,-5.4,0.04,1
222.2,11.143,4.9473,0,-5.4,0.04,1
225.2,11.143,4.9473,0,-5.4,0.04,1
228.2,11.071,4.616,0,-4.08,-0.48,1
231.2,11.071,4.616,0,-4.56,-0.08,1
234.2,10.904,4.7055,0,-5.32,-0.36,1
237.2,11.115,4.6563,0,-5.16,-0.36,1
240.2,11.115,4.6563,0,-4.92,-0.04,1
243.2,11.115,4.6563,0,-4.84,-0.04,1
246.2,11.115,4.6563,0,-4.84,-0.04,1
249.2,11.115,4.6563,0,-4.84,-0.04,1
252.2,11.115,4.6563,0,-4.84,-0.16,1
255.2,11.115,4.6563,0,-4.84,1.3878e-17,1
258.2,11.084,4.5654,0,-4.32,-0.52,1
261.2,11.152,4.8173,4.4409e-16,-4.04,-0.12,1
264.2,11.152,4.8173,4.4409e-16,-4.96,0.04,1
267.2,11.063,4.7652,-4.4409e-16,-4.44,0.76,1
270.2,11.024,4.6365,0,-4.76,0.08,1
273.2,11.024,4.6365,0,-4.76,0.08,1
276.2,11.216,4.807,0,-4.72,-0.2,1
