0.2,9.2098,6.3897,0,0,0,1
3.2,9.3244,6.2011,4.4409e-16,0,0,1
6.2,9.2901,6.307,0,0,0,1
9.2,9.5139,6.3773,0,0.4,0,1
12.2,9.5346,6.1875,0,0,0,1
15.2,9.4293,6.3821,0,0,-0.8,1
18.2,9.3256,6.0564,0,0,-0.8,1
21.2,9.4379,6.2372,0,0,-0.8,1
24.2,9.3454,6.3118,0,0,-0.4,1
27.2,9.5477,6.2333,0,0.8,-0.4,1
30.2,9.5477,6.2333,0,0.8,-0.4,1
33.2,9.5477,6.2333,0,0.8,-0.4,1
36.2,9.3851,6.2951,0,0,-0.4,1
39.2,9.3851,6.2951,0,0,-0.4,1
42.2,9.3851,6.2951,0,0,-0.4,1
45.2,9.3851,6.2951,0,-0.4,-0.4,1
48.2,9.7509,6.1878,0,0.4,-0.4,1
51.2,9.404,6.2169,0,0.4,-0.4,1
54.2,9.404,6.2169,0,0.4,-0.8,1
57.2,9.404,6.2169,0,0.4,-0.8,1
60.2,9.404,6.2169,0,0.4,-0.8,1
63.2,9.3033,6.0108,4.4409e-16,-0.8,0,1
66.2,9.3278,6.3403,0,-0.4,0,1
69.2,9.5331,6.2143,0,-0.4,-0.4,1
72.2,9.3851,6.2951,0,-0.4,-0.4,1
75.2,9.3851,6.2951,0,-0.4,-0.4,1
78.2,9.3851,6.2951,0,0,-0.4,1
81.2,9.4072,6.307,0,-0.8,-0.4,1
84.2,9.4072,6.307,0,-0.8,-0.4,1
87.2,9.4072,6.307,0,-0.8,-0.4,1
90.2,9.4072,6.307,0,-0.4,-0.4,1
93.2,9.4072,6.307,0,-0.4,-0.4,1
96.2,9.4072,6.307,0,-0.4,-0.4,1
99.2,9.4072,6.307,0,-0.4,-0.4,1
102.2,9.4072,6.307,0,-0.4,-0.4,1
105.2,9.4072,6.307,0,-0.4,-0.4,1
108.2,9.4072,6.307,0,-0.4,-0.4,1
111.2,9.4072,6.307,0,-0.4,0,1
114.2,9.4072,6.307,0,-0.4,0,1
117.2,9.4072,6.307,0,-0.4,0,1
120.2,9.4072,6.307,0,-0.4,0,1
123.2,9.4072,6.307,0,-0.4,0,1
126.2,9.4072,6.307,0,-0.4,-0.4,1
129.2,9.4072,6.307,0,-0.4,-0.4,1
132.2,9.4072,6.307,0,-0.4,-0.4,1
135.2,9.4072,6.307,0,-0.4,-0.4,1
138.2,9.4072,6.307,0,-0.4,-0.4,1
141.2,9.4072,6.307,0,-0.4,-0.4,1
144.2,9.4072,6.307,0,-0.4,-0.4,1
147.2,9.4072,6.307,0,-0.4,-0.4,1
150.2,9.4072,6.307,0,-0.4,-0.4,1
153.2,9.4072,6.307,0,-0.4,-0.4,1
156.2,9.4072,6.307,0,-0.4,-0.4,1
159.2,9.4072,6.307,0,-0.4,-0.4,1
162.2,9.4072,6.307,0,-0.4,-0.4,1
165.2,9.4072,6.307,0,-0.4,-0.4,1
168.2,9.4072,6.307,0,-0.4,-0.4,1
171.2,9.4072,6.307,0,-0.4,-0.4,1
174.2,9.4072,6.307,0,-0.4,-0.4,1
177.2,9.4072,6.307,0,-0.4,-0.4,1
180.2,9.4072,6.307,0,-0.4,-0.4,1
183.2,9.4072,6.307,0,-0.4,-0.4,1
186.2,9.4072,6.307,0,-0.4,-0.4,1
189.2,9.2842,6.3164,0,0.4,-0.4,1
192.2,9.5955,6.3436,0,0.4,-0.4,1
195.2,9.6208,6.2804,0,0.4,-0.4,1
198.2,9.6208,6.2804,0,0.4,-0.4,1
201.2,9.6208,6.2804,0,0.4,-0.4,1
204.2,9.2918,6.2575,0,0.4,-0.4,1
207.2,9.2918,6.2575,0,0,-0.4,1
210.2,9.5236,6.3754,0,0.4,-1.6,1
213.2,9.5236,6.3754,0,-0.4,-0.4,1
216.2,9.3353,6.2809,0,0.4,-0.4,1
219.2,9.3353,6.2809,0,-0.4,0.4,1
222.2,9.4438,6.3164,0,0,-1.1102e-16,1
225.2,9.4438,6.3164,0,-0.8,-1.1102e-16,1
228.2,9.4438,6.3164,0,-0.8,-1.1102e-16,1
231.2,9.4438,6.3164,0,0.4,-1.1102e-16,1
234.2,9.4438,6.3164,0,0.4,-0.8,1
237.2,9.4438,6.3164,0,0.4,-0.8,1
240.2,9.0505,6.3863,0,0,-0.4,1
243.2,9.5896,6.3534,0,0.8,-1.6,1
246.2,9.5896,6.3534,0,0,-1.1102e-16,1
249.2,9.5896,6.3534,0,0,-1.1102e-16,1
252.2,9.3617,6.2285,0,0,-1.1102e-16,1
255.2,9.0191,6.2156,0,0,-0.8,1
258.2,9.0892,6.4326,-4.4409e-16,0.8,-0.8,1
261.2,9.6736,6.1254,0,0,-1.1102e-16,1
264.2,9.2878,6.4936,0,-0.4,-1.1102e-16,1
