0.2,13.604,4.8659,-4.4409e-16,2.8,-1.1102e-16,1
3.2,13.604,4.8659,-4.4409e-16,2.84,-0.04,1
6.2,13.614,4.8478,0,2.68,-0.28,1
9.2,13.567,4.82,0,2.8,1.1102e-16,1
12.2,13.548,4.8782,0,2.4,1.1102e-16,1
15.2,13.548,4.8782,0,2.4,2.2204e-16,1
18.2,13.548,4.8782,0,2.4,1.1102e-16,1
21.2,13.548,4.8782,0,2.4,1.1102e-16,1
24.2,13.638,4.7441,0,2.4,-1.1102e-16,1
27.2,13.708,4.8174,4.4409e-16,2.4,1.1102e-16,1
30.2,13.708,4.8174,4.4409e-16,2.68,-0.28,1
33.2,13.52,4.9037,0,2.8,-0.4,1
36.2,13.543,4.8788,0,2.96,0.24,1
39.2,13.582,4.8817,4.4409e-16,2.8,1.1102e-16,1
42.2,13.582,4.8817,4.4409e-16,2.8,1.1102e-16,1
45.2,13.582,4.8817,4.4409e-16,2.8,1.1102e-16,1
48.2,13.582,4.8817,4.4409e-16,2.8,4.4409e-16,1
51.2,13.582,4.8817,4.4409e-16,2.8,1.1102e-16,1
54.2,13.582,4.8817,4.4409e-16,2.8,1.1102e-16,1
57.2,13.597,4.8459,0,3.2,-0.8,1
60.2,13.749,4.6102,0,2,1.1102e-16,1
63.2,13.559,4.7997,-4.4409e-16,2.4,1.1102e-16,1
66.2,13.52,4.895,0,2.4,1.1102e-16,1
69.2,13.562,4.8292,0,2.4,1.1102e-16,1
72.2,13.562,4.8292,0,2.4,1.1102e-16,1
75.2,13.562,4.8292,0,2.4,1.1102e-16,1
78.2,13.562,4.8292,0,2.4,1.1102e-16,1
81.2,13.562,4.8292,0,2.4,1.1102e-16,1
84.2,13.562,4.8292,0,2.4,1.1102e-16,1
87.2,13.562,4.8292,0,2.4,1.1102e-16,1
90.2,13.562,4.8292,0,2.16,0.24,1
93.2,13.502,4.9063,4.4409e-16,2.16,0.24,1
96.2,13.502,4.9063,4.4409e-16,2.4,1.1102e-16,1
99.2,13.502,4.9063,4.4409e-16,2.48,-0.08,1
102.2,13.502,4.9063,4.4409e-16,2.4,2.2204e-16,1
105.2,13.829,4.6638,-4.4409e-16,2.8,4.4409e-16,1
108.2,13.617,4.8599,0,2.8,-0.4,1
111.2,13.579,4.8567,0,2.8,-1.1102e-16,1
114.2,13.579,4.8567,0,2.8,1.1102e-16,1
117.2,13.579,4.8567,0,2.8,1.1102e-16,1
120.2,13.579,4.8567,0,2.8,1.1102e-16,1
123.2,13.579,4.8567,0,2.8,1.1102e-16,1
