0.2,10.961,5.7959,0,-0.8,-0.16,1
3.2,10.868,5.7824,0,-0.4,0.64,1
6.2,10.941,5.7454,0,-0.52,-0.04,1
9.2,10.759,5.8234,0,5.68,-12.56,1
12.2,11.016,5.7872,0,5.8,-12.8,1
15.2,11.016,5.7872,0,5.8,-12.72,1
18.2,11.016,5.7872,0,5.8,-12.8,1
21.2,11.016,5.7872,0,5.8,-12.8,1
24.2,11.016,5.7872,0,5.8,-12.8,1
27.2,11.016,5.7872,0,5.8,-12.8,1
30.2,11.016,5.7872,0,5.8,-12.8,1
33.2,11.016,5.7872,0,5.8,-12.8,1
36.2,10.945,5.7094,0,5.8,-12.56,1
39.2,10.945,5.7094,0,5.8,-12.44,1
42.2,10.945,5.7094,0,5.8,-12.68,1
45.2,10.945,5.7094,0,5.8,-12.68,1
48.2,10.945,5.7094,0,5.8,-12.68,1
51.2,10.945,5.7094,0,5.8,-11.24,1
54.2,10.945,5.7094,0,5.8,-12.4,1
57.2,10.945,5.7094,0,5.8,-12.4,1
60.2,10.945,5.7094,0,5.8,-12.4,1
63.2,10.945,5.7094,0,5.8,-11.72,1
66.2,10.945,5.7094,0,5.8,-12.48,1
69.2,10.945,5.7094,0,5.8,-11.96,1
72.2,10.945,5.7094,0,5.8,-11.96,1
75.2,10.945,5.7094,0,5.8,-12.28,1
78.2,10.945,5.7094,0,5.8,-12.4,1
81.2,10.945,5.7094,0,5.8,-12.4,1
84.2,10.945,5.7094,0,5.8,-12.4,1
87.2,10.945,5.7094,0,5.8,-12.4,1
90.2,10.945,5.7094,0,5.8,-12.4,1
93.2,10.945,5.7094,0,5.8,-12.4,1
96.2,10.945,5.7094,0,5.8,-12.4,1
99.2,10.945,5.7094,0,5.8,-12.4,1
102.2,10.945,5.7094,0,6.2,-12.4,1
105.2,11.097,5.7194,0,5,-12.4,1
108.2,11.097,5.7194,0,5,-12.4,1
111.2,10.711,6.1775,0,5.4,-12.8,1
114.2,10.801,6.1308,0,5.4,-12.4,1
117.2,10.729,6.1816,0,5.4,-12.8,1
120.2,10.734,6.1781,0,5.4,-12.8,1
123.2,10.734,6.1781,0,5.8,-13.2,1
126.2,10.831,6.1742,0,5,-12.4,1
129.2,10.831,6.1742,0,5,-12.4,1
132.2,10.831,6.1742,0,5,-12.4,1
135.2,10.884,6.0898,0,5,-12.4,1
138.2,10.802,6.1245,0,5,-12.4,1
141.2,10.808,6.1611,0,5,-11.2,1
